For each of the original names, this files finds
the most similiar counterpart in the new names dataset using the LCS algorithm,
a sequence similarity algorithm, and
finding any new names such that the new name is a subset of the original name or
the original name is a subset of the new name.Original Name: New Name (LCS), New Name (Sequence Similarity), [Subset Names]
Frederica: Kareria, Kareria, []
Emy: Narely, Koley, []
Kambree: Carlelle, Barlee, []
Cristela: Aariela, Risela, []
Dalylah: Lellah, Lellah, []
Esmee: Janelee, Delene, []
Stephane: Betlande, Sharnen, []
Mireya: Kameya, Kameya, []
Milla: Anielina, Kille, []
Audrea: Marresha, Karera, []
Jeannine: Canilee, Shanni, []
Berta: Anbert, Anbert, []
Leola: Cleoli, Cleoli, []
Teaira: Lalira, Lalira, []
Lexie: Alexandel, Aliea, []
Kaylie: Laylee, Laylee, []
Shae: Sharite, Vosha, []
Lincoln: Jaclilyn, Aliela, []
Madaline: Ellaline, Ellaline, []
Kalliope: Carlelle, Carlli, []
Alianna: Larianna, Larianna, []
Melaine: Domelinea, Domelinea, []
Dua: Guida, Auha, []
Vonda: Zenda, Zenda, []
Lillianna: Anielina, Larianna, []
Charisse: Sharite, Sharite, []
Yocheved: Laylee, Laylee, []
Breasia: Marresha, Anbria, []
Marilou: Marianua, Karila, []
Tyra: Marianua, Maray, []
Elyssia: Anielina, Zamelia, []
Eiko: Cleoli, Leris, []
Kristine: Sharite, Sharite, []
Shakela: Zamelia, Risela, []
Merissa: Lerisa, Lerisa, []
Suki: Guida, Guida, []
Evelina: Anielina, Anielina, []
Carli: Marali, Marali, []
Dyani: Canilee, Santi, []
Abbygail: Canilee, Kayan, []
Rayven: Layreen, Layreen, []
Rikki: Mariarita, Larilie, []
Niya: Sianiyah, Sianiyah, [, Sianiyah]
Madonna: Daranina, Layanna, []
Swara: Lasharia, Lasharia, []
Thomasine: Domelinea, Domelinea, []
Lashondra: Alanda, Alanda, []
Alexus: Kalesza, Kalesza, []
Cori: Licria, Licria, []
Bayley: Laylee, Laylee, []
Chi: Sharite, Micha, []
Benjamin: Marianua, Anan, []
Khloey: Koley, Koley, []
Heaven: Sharnen, Sharnen, []
Georganne: Daranina, Argana, []
Sunnie: Anielina, Anani, []
Enola: Zenda, Zenda, []
Cattaleya: Natletta, Laleya, []
Victor: Licria, Licria, []
Annelle: Carlelle, Hanell, []
Lissa: Marissia, Latissa, []
Shelbi: Cleoli, Cleoli, []
Anabella: Hanell, Hanell, []
Librada: Lalira, Lalira, []
Flor: Cleoli, Dlbre, []
Roya: Sharoaen, Sharoaen, []
Cielo: Anielina, Aliela, []
Hailey: Sharite, Lailen, []
Nikol: Anielina, Anieli, []
Gwenyth: Cenisha, Algena, []
Erica: Kareria, Deria, []
Keyona: Makenia, Keyna, []
Rachael: Marahe, Marahe, []
Talina: Aralina, Aralina, []
Edelmira: Lalira, Lalira, []
Alijah: Lalira, Lalira, []
Sandie: Canilee, Ladie, []
Janella: Hanell, Hanell, []
Faithlynn: Karelynn, Kathnyn, []
Zahira: Lalira, Lalira, []
Mariadelcarmen: Marialeen, Marialeen, []
Earlene: Carlelle, Barlee, []
Drema: Marresha, Karera, []
Briana: Marianua, Hrana, []
Ziya: Sianiyah, Lima, []
Krislyn: Karelynn, Karelynn, []
Pam: Samah, Samah, []
Serafina: Daranina, Aralina, []
Annalise: Dilanarie, Dilanarie, []
Ricardo: Kariarnd, Kariarnd, []
Blythe: Cleoli, Kille, []
Faith: Sharite, Kathah, []
Sameera: Kamerha, Kamerha, []
Shalini: Shanni, Shanni, []
Dannie: Canilee, Shanni, []
Ora: Marianua, Vosha, []
Kynli: Anielina, Anieli, []
Merlene: Domelinea, Delene, []
Mekayla: Kameya, Lesla, []
Bellarose: Carlelle, Lellah, []
Catherine: Lateline, Lateline, []
Xochitl: Sharite, Sharite, []
Ilo: Cleoli, Kille, []
Kerrington: Mariarita, Lerria, []
Keilana: Dilanarie, Dilanarie, []
Tyana: Sayana, Sayana, []
Kelleen: Ateleen, Ateleen, []
Simi: Sinmie, Sinmie, []
Niyah: Sianiyah, Sianiyah, [, Sianiyah]
Avleen: Marialeen, Laylee, []
Cailee: Canilee, Canilee, []
Zyanna: Layanna, Layanna, []
Kehlani: Shanni, Shanni, []
Torie: Hatrie, Hatrie, []
Helaine: Ellaline, Delinee, []
Lanie: Dilanarie, Alania, []
Shauntel: Sharite, Hanell, []
Aliyana: Marianua, Sayana, []
Jaylee: Laylee, Laylee, []
Elba: Anielina, Lesla, []
Shereka: Sharetta, Rerena, []
Teasia: Carsiean, Lasharia, []
Fusako: Guida, Auha, []
Diane: Marianee, Marianee, []
Mable: Canilee, Laylee, []
Madilyn: Jaclilyn, Jaclilyn, []
Perel: Merelle, Merelle, []
Kellen: Carlelle, Delene, []
Angeline: Anieline, Anieline, []
Shaquana: Marianua, Sayana, []
Tajah: Samah, Samah, []
Nayomi: Zamelia, Anani, []
Ivania: Sianiyah, Sianiyah, []
Ellamae: Carlelle, Lellah, []
Damita: Samita, Samita, []
Kaneisha: Sanisha, Sanisha, []
Heydi: Sherrila, Sharei, []
Nija: Anielina, Kanisa, []
Yanira: Tanira, Tanira, []
Damariz: Kathari, Kathari, []
Sumer: Kamerha, Kamerha, []
Vertie: Martiea, Martiea, []
Alani: Daranina, Makani, []
Divina: Anielina, Ririna, []
Lurlene: Carlelle, Barlee, []
Myleigh: Cleoli, Cleoli, []
Laquetta: Karretta, Karretta, []
Laveta: Karretta, Janesta, []
Corissa: Marissia, Marissia, []
Michael: Micha, Micha, []
Viridiana: Marianua, Ririna, []
Yashica: Lasharia, Lasharia, []
Odie: Koliee, Ladie, []
Carrissa: Marissia, Marissia, []
Asheley: Narely, Narely, []
Akshara: Lasharia, Lasharia, []
Siani: Carsiean, Carsiean, []
Roselyn: Karelynn, Karelynn, []
Kensie: Makenia, Makenia, []
Candra: Alanda, Alanda, []
Eugenia: Cenisha, Algena, []
Xitlali: Ellaline, Alai, []
Kathlyn: Kathnyn, Kathnyn, []
Monteen: Ateleen, Ateleen, []
Robin: Marianua, Caroon, []
Tenika: Cenisha, Ranika, []
Etty: Karretta, Korette, []
Cecil: Sherrila, Macelen, []
Marybel: Narely, Narely, []
Billi: Cleoli, Kille, []
Jiana: Marianua, Rianua, []
Sanai: Dilanarie, Santi, []
Taya: Kameya, Kayan, []
Marylouise: Larilie, Larilie, []
Adrionna: Larianna, Larianna, []
Rashonda: Mariahena, Hrana, []
Anneliese: Janelee, Janelee, []
Missy: Marissia, Samisa, []
Kaitlin: Lateline, Lateline, []
Nikayla: Anielina, Ranika, []
Eliyanah: Anielina, Anielina, []
Yuriana: Marianua, Marianua, []
Catera: Natletta, Karera, []
Aleyda: Laleya, Laleya, []
Liv: Dliva, Dliva, [, Dliva]
Sherilyn: Sherrila, Sherrila, []
Sheryll: Sherrila, Merelle, []
Bobbi: Cleoli, Cleoli, []
Auburn: Marianua, Barbr, []
Adina: Marianua, Lakina, []
Quanasia: Kanisa, Auaria, []
Lakeitha: Makenia, Makenia, []
Jasiyah: Sianiyah, Sianiyah, []
Jenniffer: Anielina, Anani, []
Zania: Kanisa, Kanisa, []
Gayle: Laylee, Laylee, []
Mona: Sonisha, Amniea, []
Kellee: Carlelle, Delene, []
Kailyn: Jaclilyn, Jaclilyn, []
Angelise: Janelee, Janelee, []
Shalanda: Alanda, Alanda, []
Briona: Marianua, Ririna, []
Xaria: Marianua, Taria, []
Gurpreet: Karretta, Karretta, []
Ellin: Anielina, Delinee, []
Esperanza: Marianua, Hrana, []
Heba: Sharetta, Shaneya, []
Amy: Kameya, Kameya, []
Brittiany: Marianua, Anbria, []
Timeka: Martiea, Martiea, []
Estrella: Merelle, Merelle, []
Dezire: Ladie, Jadeel, []
Carolee: Carlelle, Barlee, []
Leylanie: Ellaline, Ellaline, []
Nycole: Canilee, Koley, []
Tenisha: Cenisha, Cenisha, []
Shianne: Shanni, Shanni, []
Waneta: Janesta, Janesta, []
Nusrat: Marianua, Kanisa, []
Loretta: Karretta, Korette, []
Danely: Narely, Kaney, []
Bernadine: Ellaline, Ladie, []
Sydell: Nardeelle, Nardeelle, []
Gladyce: Betlande, Betlande, []
Yocelin: Domelinea, Domelinea, []
Clair: Lalira, Alai, []
Kaiya: Sianiyah, Sianiyah, []
Kameron: Caroon, Caroon, []
Lynelle: Carlelle, Carlelle, []
Dovie: Koliee, Ladie, []
Sabreena: Layreen, Layreen, []
Miley: Canilee, Kille, []
Karole: Carlelle, Barlee, []
Diedra: Guida, Aliea, []
Violett: Natletta, Korette, []
Jazelle: Carlelle, Jamelle, []
Ambree: Carlelle, Barlee, []
Candise: Canilee, Ladie, []
Tkeyah: Shakiyah, Shakiyah, []
Delta: Anielina, Lesla, []
Melony: Domelinea, Domelinea, []
Anjolie: Canilee, Koliee, []
Kenza: Makenia, Makenia, []
Keilyn: Karelynn, Nenlynn, []
Ethan: Betlande, Betlande, []
Merlinda: Domelinea, Domelinea, []
Jamyla: Kameya, Kameya, []
Karalee: Marialeen, Marialee, []
Jurnee: Marianee, Auanee, []
Eshal: Marresha, Cenisha, []
Mammie: Sharite, Jarie, []
Keelie: Aneeli, Aneeli, []
Eliya: Anielina, Zamelia, []
Yashira: Lasharia, Lasharia, []
Sean: Carsiean, Carsiean, []
Hallee: Canilee, Laylee, []
Elin: Anielina, Delinee, [, Anielina, Anieline, Delinee, Lateline, Domelinea]
Maryann: Karelynn, Layanna, []
Machelle: Carlelle, Macelen, []
Korina: Marianua, Ririna, []
Davida: Guida, Guida, []
Kodi: Cleoli, Ladie, []
Ryah: Alariah, Marahe, []
Esha: Marresha, Cenisha, [, Marresha, Laiesha]
Lilyan: Jaclilyn, Jaclilyn, []
Jamila: Zamelia, Camia, []
Sallie: Carlelle, Carlli, []
Jackelyn: Kacelynn, Kacelynn, []
Gaby: Narely, Maray, []
Dung: Korden, Korden, []
Taylie: Laylee, Laylee, []
Treena: Layreen, Rerena, []
Gabby: Narely, Maray, []
Lorraine: Ellaline, Ellaline, []
Aleesha: Marresha, Laiesha, []
Ashlen: Carsiean, Lailen, []
Amirah: Lalira, Samah, []
Aryanna: Daranina, Layanna, []
Sharonda: Sharnnna, Sharnnna, []
Jacklyn: Jaclilyn, Jaclilyn, []
Kim: Lima, Lima, []
Kylene: Laylee, Laylee, []
Kaelah: Zamelia, Lellah, []
Janna: Daranina, Layanna, []
Zariya: Marianua, Taria, []
Yakira: Lalira, Lalira, []
Zaara: Ranara, Ranara, []
Wendi: Zenda, Zenda, []
Adalynn: Karelynn, Karelynn, []
Janiah: Sianiyah, Sianiyah, []
Reshma: Marresha, Marresha, []
Journey: Narely, Koley, []
Kailee: Canilee, Canilee, []
Lakeshia: Marresha, Laiesha, []
Aisling: Anielina, Lailen, []
Kassie: Carsiean, Carsiean, []
Ariane: Marianee, Marianee, [, Marianee, Marianette]
Anjuli: Marianua, Santi, []
Grey: Narely, Narely, []
Love: Cleoli, Kille, []
Joselyne: Domelinea, Domelinea, []
Shannel: Shanni, Shanni, []
Kori: Marianua, Jarie, []
Elara: Alariah, Alariah, []
Ailin: Anielina, Lailen, []
Ivyanna: Larianna, Layanna, []
Naidelin: Anielina, Anielina, []
Breanna: Daranina, Daranina, []
Akayla: Shakiyah, Naka, []
Johanne: Shanni, Shanni, []
Reather: Kathari, Marahe, []
Tehila: Kathnia, Kathnia, []
Candance: Alanda, Alanda, []
Regine: Marianee, Delinee, []
Linn: Anielina, Darinn, []
Josie: Koliee, Koliee, []
Elvera: Reelea, Reelea, []
Kana: Marianua, Hrana, []
Kyrah: Shakiyah, Shakiyah, []
Maddie: Ladie, Ladie, []
Genevieve: Canilee, Janelee, []
Echo: Cleoli, Micha, []
Veronika: Sonisha, Deria, []
Rosangelica: Anielina, Doneli, []
Dona: Sonisha, Sonisha, []
Vicie: Marrice, Sinmie, []
Kymber: Anbert, Anbert, []
Yuliza: Guida, Guida, []
Reign: Marianua, Korden, []
Brooksie: Carsiean, Carsiean, []
Emi: Cleoli, Leris, []
Mariafernanda: Larianna, Kariarnd, []
Madelynne: Karelynn, Karelynn, []
Jesusita: Marissia, Janesta, []
Ezra: Karera, Deria, []
Beckett: Karretta, Kacke, []
Damiya: Kameya, Camia, []
Emmie: Sinmie, Sinmie, []
Aneesah: Janesta, Janesta, []
Tichina: Anielina, Micha, []
Jimmie: Sinmie, Sinmie, []
Naidelyn: Anielina, Karelynn, []
Monnie: Amniea, Amniea, []
Cassandre: Betlande, Latissa, []
Jacquetta: Karretta, Karretta, []
Wilhelmina: Anielina, Anielina, []
Maraya: Marianua, Maray, []
Ieisha: Cenisha, Cenisha, []
Yarelis: Narely, Narely, []
Deisy: Cenisha, Leris, []
Danay: Shannay, Shannay, []
Jayline: Ellaline, Ellaline, []
Treasa: Marresha, Hrana, []
Devonna: Eevanay, Eevanay, []
Sejal: Carsiean, Risela, []
Akasha: Marresha, Sanisha, []
Kimberle: Anieline, Merelle, []
Doshia: Vosha, Vosha, []
Dessie: Carsiean, Ladie, []
Zuzanna: Daranina, Layanna, []
Audree: Carlelle, Barlee, []
Dena: Zenda, Zenda, []
Rafaela: Zamelia, Zamelia, []
Iridiana: Marianua, Ririna, []
Jackie: Kacke, Kacke, []
Jamirah: Lalira, Samah, []
Roxanna: Daranina, Daranina, []
Kimiyo: Sinmie, Sinmie, []
Jai: Marianua, Alai, []
Corey: Narely, Koley, []
Shamira: Lasharia, Lasharia, []
Uma: Guida, Lima, []
Yajaira: Lalira, Lalira, []
Londa: Alanda, Alanda, []
Mariyah: Alariah, Alariah, []
Malarie: Dilanarie, Jarie, []
Kamryn: Karelynn, Jamesyn, []
Dalyla: Laleya, Laleya, []
Maizy: Sianiyah, Sianiyah, []
Odette: Korette, Korette, []
Zitlali: Ellaline, Alai, []
Ashlynne: Karelynn, Karelynn, []
Darline: Ellaline, Larilie, []
Shawntel: Sharite, Hanell, []
Ayako: Kameya, Kayan, []
Dion: Marianua, Ladie, []
Raina: Daranina, Aralina, []
Kathryne: Kathnyn, Kathnyn, []
Dayna: Sayana, Sayana, []
Stephine: Lateline, Lateline, []
Jamesha: Marresha, Laiesha, []
Ivett: Marianette, Marianette, []
Britny: Marianua, Ririna, []
Aurielle: Carielle, Carielle, []
Lilie: Ellaline, Larilie, []
Yeimi: Sinmie, Sinmie, []
Marcene: Karelynn, Barlee, []
Isaura: Marianua, Rianua, []
Theodosia: Kathnia, Kathnia, []
Yana: Sayana, Sayana, [, Sayana]
Meena: Domelinea, Rerena, []
Nyra: Anaria, Anaria, []
Jennah: Zenda, Zenda, []
Celeste: Janelee, Delene, []
Karly: Narely, Narely, []
Elinore: Anieline, Delinee, []
Magdaline: Ellaline, Ellaline, []
Ashna: Marresha, Sanisha, []
Coralee: Marialeen, Marialee, []
Darlyne: Karelynn, Karelynn, []
Shaniqua: Phanisa, Phanisa, []
Idell: Nardeelle, Carielle, []
Venita: Cenisha, Cenisha, []
Iraida: Daranina, Aralina, []
Betsey: Betlande, Anbert, []
Queena: Rerena, Rerena, []
Channing: Shanni, Shanni, []
Carissa: Marissia, Marissia, []
Jazleen: Marialeen, Marialeen, []
Karmyn: Karelynn, Jamesyn, []
Loretha: Marresha, Korette, []
Erik: Kareria, Leris, []
Dasia: Carsiean, Carsiean, []
Clella: Carlelle, Aliela, []
Favour: Marianua, Karer, []
Jessie: Carsiean, Delinee, []
Evanie: Canilee, Canilee, []
Holland: Alanda, Alanda, []
Adleigh: Nardeelle, Ladie, []
Latavia: Kathari, Alania, []
Idalia: Lalira, Lalira, []
Twila: Anielina, Karila, []
Justina: Guida, Guida, []
Odessa: Marresha, Vosha, []
Keana: Makenia, Eevanay, []
Meya: Kameya, Kameya, [, Kameya]
Melvin: Domelinea, Kameli, []
Aitana: Marianua, Marianua, []
Janaye: Dilanarie, Shannay, []
Christiana: Marianua, Marianua, []
Zaylie: Laylee, Laylee, []
Alliana: Marianua, Aralina, []
Charna: Sharnnna, Sharnnna, []
Amie: Sharite, Jarie, []
Jennalyn: Nenlynn, Nenlynn, []
Narda: Anaria, Anaria, []
Chimere: Sharite, Koliee, []
Bruna: Marianua, Hrana, []
Genevie: Anieline, Delinee, []
Rosalyn: Karelynn, Araly, []
Alexa: Natletta, Blexa, []
Evy: Eevanay, Eevanay, []
Delina: Anielina, Anielina, []
Shannen: Sharnnna, Sharnen, []
Aidel: Dariel, Dariel, []
Ravyn: Marianua, Maray, []
Skylah: Shakiyah, Shakiyah, []
Lashundra: Alanda, Alanda, []
Jaimi: Zamelia, Camia, []
Blondell: Alexandel, Alexandel, []
Jelani: Betlande, Alania, []
Amoni: Canilee, Santi, []
Ardell: Nardeelle, Nardeelle, []
Aniah: Sianiyah, Sianiyah, []
Carly: Narely, Narely, []
Dawsyn: Jamesyn, Jamesyn, []
Gennie: Anielina, Anani, []
Kionna: Larianna, Lakina, []
Artemisa: Marresha, Samisa, []
Lora: Lalira, Lalira, []
Tonda: Zenda, Zenda, []
Niara: Anaria, Ranara, []
Destyni: Jamesyn, Jamesyn, []
Teresita: Marresha, Deria, []
Raylen: Marialeen, Laylee, []
Garrett: Karretta, Karretta, []
Coretta: Karretta, Korette, []
Kyah: Shakiyah, Shakiyah, []
Shawana: Marianua, Sayana, []
Nola: Anielina, Anielina, []
Marily: Narely, Narely, []
Ayda: Kameya, Kayan, []
Arya: Marianua, Maray, []
Lanna: Alanda, Alanda, []
Patrici: Natrice, Natrice, []
Bobbie: Koliee, Koliee, []
Iesha: Laiesha, Laiesha, [, Laiesha]
Bula: Guida, Auha, []
Yaneth: Marianette, Janesta, []
Phyliss: Phanisa, Phanisa, []
Kalisha: Sanisha, Sanisha, []
Merry: Kameya, Kameya, []
Maegen: Layreen, Layreen, []
Sonji: Sonisha, Doneli, []
Shawntay: Shannay, Shannay, []
Shontel: Doneli, Doneli, []
Alejandrina: Daranina, Daranina, []
Karan: Marianua, Larhana, []
Angelic: Anielina, Hanell, []
Kymani: Makani, Makani, []
Kimmy: Shakiyah, Shakiyah, []
Ronit: Sharite, Caroon, []
Beverly: Narely, Araly, []
Azul: Marianua, Araly, []
Kate: Sharite, Hatrie, []
Romina: Domelinea, Ririna, []
Cherie: Sharite, Sharite, []
Reana: Marianua, Hrana, []
Candice: Canilee, Ladie, []
Lilyanne: Ellaline, Jaclilyn, []
Kaytlin: Lateline, Lateline, []
Melrose: Domelinea, Jamelle, []
Marybeth: Marresha, Marresha, []
Evelyne: Karelynn, Reelea, []
Julene: Delene, Delene, []
Ivana: Marianua, Rianua, []
Gissel: Risela, Risela, []
Ajla: Lalira, Lalira, []
Coraline: Ellaline, Aralina, []
Kieran: Carsiean, Carsiean, []
Kolleen: Koliee, Koliee, []
Mikah: Samika, Samika, []
Stepanie: Canilee, Canilee, []
Lisaann: Daranina, Layanna, []
Kaytlyn: Karelynn, Kathnyn, []
Daylin: Ellaline, Aralina, []
Rosaria: Mariarita, Taria, []
Karyn: Karelynn, Karelynn, []
Shantia: Phanisa, Phanisa, []
Lilee: Canilee, Koliee, []
Joann: Karelynn, Shanni, []
Maye: Laylee, Laylee, []
Brileigh: Carielle, Larile, []
Tashawna: Lasharia, Larhana, []
Juniper: Anielina, Anieli, []
Ysenia: Cenisha, Cenisha, []
Eris: Lerisa, Leris, [, Lerisa, Leris]
Aicha: Sanisha, Micha, []
Breeanna: Daranina, Daranina, []
Tanika: Ranika, Ranika, []
Libby: Jaclilyn, Jaclilyn, []
Chevon: Sharnen, Sharnen, []
Carlee: Carlelle, Barlee, []
Earleen: Marialeen, Barlee, []
Nitya: Sianiyah, Sianiyah, []
Saida: Lasharia, Lasharia, []
Nina: Anielina, Anielina, [, Daranina]
Azra: Marianua, Maray, []
Kellyann: Karelynn, Nenlynn, []
Alessia: Marissia, Kalesza, []
Aleena: Marialeen, Laylee, []
Daysi: Carsiean, Carsiean, []
Shaela: Zamelia, Risela, []
Monika: Sonisha, Samika, []
Itzel: Anielina, Aliela, []
Yazmine: Ellaline, Davinne, []
Saleen: Marialeen, Laylee, []
Zelma: Anielina, Lesla, []
Kamaya: Kameya, Kameya, []
Cherylann: Sherrila, Sherrila, []
Jean: Betlande, Eevanay, []
Eleonora: Anielina, Reelea, []
Julieann: Aliea, Aliea, []
Ameliah: Zamelia, Zamelia, []
Glenda: Zenda, Zenda, []
Trinitee: Marianee, Marianee, []
Kallista: Lalira, Lalira, []
Ammie: Sharite, Jarie, []
Shaunta: Sharnnna, Phanisa, []
Aubrianna: Larianna, Larianna, []
Abbie: Sharite, Jarie, []
Terresa: Marresha, Marresha, []
Denice: Anielina, Korden, []
Kiyah: Shakiyah, Shakiyah, [, Shakiyah]
Jesslynn: Karelynn, Nenlynn, []
Marin: Marianua, Katrin, []
Fariha: Mariahena, Taria, []
Ekam: Zenda, Naka, []
Blessing: Cleoli, Alles, []
Marguerita: Mariarita, Kareria, []
Daiana: Marianua, Marianua, []
Ellison: Anielina, Delinee, []
Infantof: Marianette, Anan, []
Kassi: Marissia, Marissia, []
Lenda: Zenda, Zenda, []
Amberlynn: Karelynn, Karelynn, []
Laken: Makenia, Makenia, []
Daijah: Alariah, Alariah, []
Kenyatta: Karretta, Makenia, []
Verenice: Marrice, Delene, []
Royale: Sharoaen, Sharoaen, []
Lashawn: Marresha, Sanisha, []
Kalyn: Karelynn, Karelynn, []
Karna: Marianua, Larhana, []
Natsuko: Latissa, Latissa, []
Derricka: Marrica, Lerria, []
Dafne: Canilee, Kaney, []
Krystin: Carsiean, Carsiean, []
Estefania: Kanisa, Kanisa, []
Loan: Alanda, Alanda, []
Marlys: Narely, Narely, []
Josephina: Domelinea, Vosha, []
Josey: Koley, Koley, []
Terese: Markeste, Ateleen, []
Helmi: Cleoli, Cleoli, []
Stefanie: Canilee, Canilee, []
Alfred: Lalira, Karer, []
Alexiss: Marissia, Latissa, []
Roshanda: Larhana, Larhana, []
Eleni: Ateleen, Delene, []
Reet: Carlelle, Barlee, []
Madalene: Marialeen, Marialee, []
Alaysia: Lalira, Alania, []
Dominic: Domelinea, Domelinea, []
Kiley: Canilee, Kille, []
Everlena: Reelea, Reelea, []
Manpreet: Canilee, Barlee, []
Martin: Marianua, Katrin, []
Dolly: Koley, Koley, []
Shifra: Lasharia, Lasharia, []
Brocha: Marresha, Vosha, []
Jason: Caroon, Caroon, []
Twyla: Betlande, Betlande, []
Kora: Marianua, Naka, []
Kassondra: Alanda, Alanda, []
Vanity: Sianiyah, Eevanay, []
Teressa: Marresha, Lerisa, []
Aaliyah: Sianiyah, Sianiyah, []
Arianne: Marianee, Marianee, []
Anna: Daranina, Layanna, [, Larianna, Layanna, Shannay, Karianna]
Vela: Anielina, Lesla, []
Tziporah: Lalira, Lalira, []
Kaeli: Zamelia, Kameli, []
Areli: Narely, Narely, []
Ellisyn: Anielina, Nenlynn, []
Erminia: Marianua, Deria, []
Hollace: Ellaline, Ellaline, []
Carolanne: Karelynn, Karelynn, []
Payten: Layreen, Layreen, []
Alizah: Lalira, Lalira, []
Reizy: Narely, Narely, []
Adamary: Marianua, Samah, []
Gidget: Marianette, Tie, []
Analeah: Sanarah, Sanarah, []
Deseree: Nardeelle, Merelle, []
Selene: Delene, Delene, []
Zarah: Alariah, Marahe, []
Ida: Guida, Guida, [, Guida]
Baylor: Rayler, Rayler, []
Stephannie: Shanni, Shanni, []
Nicholle: Canilee, Kille, []
Raine: Ellaline, Davinne, []
Ayva: Kameya, Kayan, []
Vannesa: Janesta, Janesta, []
Michela: Anielina, Micha, []
Eleanore: Betlande, Delene, []
Cierra: Lerria, Lerria, []
Corrina: Marianua, Ririna, []
Rasheeda: Mariahena, Mariahena, []
Kendyl: Alexandel, Zenda, []
Nancee: Canilee, Auanee, []
Tyesha: Marresha, Cenisha, []
Amelia: Zamelia, Zamelia, [, Zamelia]
Kathaleen: Marialeen, Marialeen, []
Teryl: Lateline, Ateleen, []
Elmer: Carlelle, Reelea, []
Khori: Sharite, Sharia, []
Stephani: Kathari, Shanni, []
Roxie: Sharite, Jarie, []
Jelissa: Anielina, Lerisa, []
Sharron: Sharoaen, Sharoaen, []
Carisa: Marissia, Taria, []
Keala: Lalira, Lesla, []
Tessa: Latissa, Latissa, []
Keara: Marianua, Maray, []
Cherisse: Sharite, Leris, []
Jeffie: Anieline, Delinee, []
Lucie: Aliea, Aliea, []
Ayla: Lalira, Kayan, []
Rya: Marianua, Maray, []
Merlin: Domelinea, Kameli, []
Mirabelle: Carlelle, Merelle, []
Katarina: Marianua, Katrin, []
Metztli: Zamelia, Kameli, []
Elsy: Narely, Narely, []
Joelene: Domelinea, Delene, []
Jonie: Anielina, Koliee, []
Lura: Lalira, Lalira, []
Lessie: Cleoli, Aliea, []
Josefine: Domelinea, Domelinea, []
Stevie: Lateline, Lateline, []
Edgar: Zenda, Zenda, []
Jezabel: Alexandel, Alexandel, []
Bionca: Marianua, Micha, []
Shabnam: Sharnnna, Phanisa, []
Mazie: Sharite, Jarie, []
Shela: Sherrila, Risela, []
Hawa: Sharnnna, Sharia, []
Angelynn: Karelynn, Karelynn, []
Sevyn: Karelynn, Keyna, []
Yocelyn: Kacelynn, Kacelynn, []
Kelby: Narely, Narely, []
Mikayla: Samika, Samika, []
Reilly: Narely, Narely, []
Sumayah: Sianiyah, Sianiyah, []
Tashina: Lasharia, Lasharia, []
Nathalie: Kathari, Kathari, []
Malerie: Sharite, Jarie, []
Briza: Anbria, Anbria, []
Lesia: Kalesza, Kalesza, []
Paulita: Lalira, Lalira, []
Amaria: Mariarita, Taria, []
Jamiracle: Marialeen, Marialee, []
Felicity: Alielic, Alielic, []
Maricel: Marrice, Dariel, []
Edyn: Karelynn, Keyna, []
Karah: Alariah, Marahe, []
Devora: Karera, Deria, []
Erla: Sherrila, Lesla, []
Erin: Marianua, Leris, []
Paige: Sharite, Jarie, []
Juliza: Guida, Guida, []
Sage: Narely, Vosha, []
Yzabella: Zamelia, Hanell, []
Karma: Marianua, Samah, []
Lavada: Alanda, Alanda, []
Shavonna: Sharnnna, Shannay, []
Renatta: Karretta, Karretta, []
Lexis: Cleoli, Alles, []
Sanvi: Canilee, Santi, []
Tatyanna: Layanna, Layanna, []
Amalie: Marali, Marali, []
Rilynn: Karelynn, Karelynn, []
Coralyn: Karelynn, Araly, []
Renea: Domelinea, Rerena, []
Mayme: Kameya, Kameya, []
Lona: Anielina, Alanda, []
Earlie: Larilie, Larilie, []
Sincere: Marianee, Delinee, []
Wilhelmena: Anielina, Anielina, []
Antoinetta: Natletta, Natletta, []
Annissa: Kanisa, Kanisa, []
Boston: Caroon, Caroon, []
Jaymie: Sharite, Jarie, []
Annabeth: Daranina, Anbert, []
Andreya: Shaneya, Shaneya, []
Cheryl: Sherrila, Sherrila, []
Delayla: Lellah, Lellah, []
Emmaline: Ellaline, Delinee, []
Belen: Ateleen, Delene, []
Andra: Alanda, Alanda, []
Mikaella: Anielina, Hanell, []
Shawnda: Alanda, Alanda, []
Lezlie: Cleoli, Cleoli, []
Marlaina: Daranina, Daranina, []
Charlize: Sharite, Sharite, []
Irelyn: Karelynn, Karelynn, []
Iola: Anielina, Karila, []
Anora: Ranara, Ranara, []
Sabiha: Sanisha, Vosha, []
Itati: Kathari, Santi, []
Kenzlie: Anieline, Delinee, []
Leann: Alexandel, Aliea, []
Hien: Anielina, Lailen, []
Faye: Laylee, Laylee, []
Jacquie: Sharite, Jarie, []
Arliss: Marissia, Marissia, []
Anarosa: Ranara, Ranara, []
Arlette: Marianette, Barlee, []
Blakeleigh: Cleoli, Kameli, []
Lizbeth: Aliea, Aliea, []
Alisha: Sanisha, Sanisha, []
Jaslin: Ellaline, Aralina, []
Quincy: Sianiyah, Sianiyah, []
Glenna: Algena, Algena, []
Melda: Zamelia, Zamelia, []
Liara: Lalira, Lalira, []
Synthia: Kathnia, Kathnia, []
Brittini: Marianie, Marianie, []
